Campaign_ID,Campaign_Name,Channel,Target_Segment,Impressions,Clicks,Conversions,Deposits,Revenue_USD,Start_Date,End_Date
C007,High Roller Heaven,Affiliate,Returning Users,19215,9766,2933,2933,26563.81,2025-06-10,2025-06-20
C003,Goal Galore,Affiliate,High Rollers,33314,8054,7856,7475,15579.63,2025-06-08,2025-06-19
C017,Flash Bet Boost,Social Media,Returning Users,29601,9584,448,448,25066.67,2025-06-17,2025-06-24
C001,Spin & Win,Email,Churned Users,44914,1707,1707,1707,18880.57,2025-06-24,2025-07-01
C016,Weekend Frenzy,SMS,Returning Users,19332,5625,5625,1306,40828.0,2025-06-28,2025-07-12
C012,High Roller Heaven,Push Notification,High Rollers,11750,6071,5600,1833,41685.68,2025-06-20,2025-06-30
C019,Flash Bet Boost,Affiliate,High Rollers,44016,2142,2142,2142,29496.83,2025-06-01,2025-06-14
C014,Weekend Frenzy,Affiliate,Churned Users,5061,5061,5061,4825,27846.31,2025-06-23,2025-07-03
C006,Goal Galore,Affiliate,Churned Users,8048,4184,4184,4184,31072.9,2025-06-03,2025-06-10
C006,Flash Bet Boost,Affiliate,Casual Bettors,8322,8322,4482,934,27682.57,2025-06-08,2025-06-22
C013,Refer & Earn,Social Media,High Rollers,43038,7139,3695,3695,6915.75,2025-06-16,2025-06-24
C019,Big Match Bonus,Social Media,Casual Bettors,44042,2980,2445,2114,38881.99,2025-06-12,2025-06-24
C008,Big Match Bonus,Email,Returning Users,39618,5465,5465,47,25315.41,2025-06-01,2025-06-12
C002,Goal Galore,SMS,Churned Users,26688,9696,5085,3671,39305.51,2025-06-23,2025-07-05
C001,Weekend Frenzy,Email,New Users,44787,4053,2398,1040,29575.1,2025-06-20,2025-07-03
C015,Loyalty Bonus,SMS,Returning Users,47590,9534,5178,4411,21304.92,2025-06-12,2025-06-25
C001,Comeback Offer,Social Media,Casual Bettors,18095,6805,1824,1579,30236.06,2025-06-13,2025-06-20
C005,Cashback Carnival,Affiliate,High Rollers,20387,4252,4252,2047,27138.76,2025-06-22,2025-07-06
C016,Flash Bet Boost,Email,Churned Users,35533,2445,2445,2445,23457.56,2025-06-10,2025-06-20
C019,Early Bird Bonus,SMS,Churned Users,30586,8429,5170,1342,37790.04,2025-06-30,2025-07-12
C004,Weekend Frenzy,Push Notification,Returning Users,5002,247,247,247,41695.44,2025-06-02,2025-06-13
C003,Big Match Bonus,SMS,Returning Users,45845,1244,1244,1244,21975.98,2025-06-15,2025-06-28
C017,Bet & Chill,Email,Churned Users,39573,1456,1456,1456,46960.78,2025-06-07,2025-06-16
C017,Loyalty Bonus,Social Media,Casual Bettors,11664,3612,2615,2615,20463.95,2025-06-03,2025-06-16
C012,Midweek Madness,Affiliate,High Rollers,2390,2390,2390,2212,21269.78,2025-06-09,2025-06-17
C014,Big Match Bonus,Push Notification,Churned Users,45398,7038,2252,2252,7016.23,2025-06-04,2025-06-17
C006,Comeback Offer,Email,Churned Users,1856,1856,1856,1856,1088.49,2025-06-02,2025-06-12
C003,Deposit Doubler,Social Media,Returning Users,11426,8601,2295,216,49902.33,2025-06-27,2025-07-08
C009,Bet & Chill,SMS,High Rollers,1086,1086,1086,1086,26067.68,2025-06-14,2025-06-24
C005,Midweek Madness,Social Media,Churned Users,3045,244,244,244,9461.01,2025-06-25,2025-07-09
C017,Flash Bet Boost,Social Media,Returning Users,27087,7888,5844,3235,43566.2,2025-06-13,2025-06-25
C014,Comeback Offer,Affiliate,New Users,4229,4229,4229,4229,34696.24,2025-06-13,2025-06-26
C003,Cashback Carnival,Email,Churned Users,18216,8927,2371,2371,42496.08,2025-06-01,2025-06-11
C001,Early Bird Bonus,Social Media,New Users,36801,4625,4625,2528,5430.1,2025-06-19,2025-06-26
C020,Loyalty Bonus,SMS,High Rollers,22971,2099,2099,467,47595.17,2025-06-06,2025-06-16
C001,Mega Multiplier,SMS,High Rollers,15504,9535,4613,4404,25264.4,2025-06-21,2025-07-04
C003,Spin & Win,Affiliate,Churned Users,25276,4542,4542,2270,21781.62,2025-06-04,2025-06-18
C018,Big Match Bonus,Social Media,Casual Bettors,27422,1958,1958,1958,26164.19,2025-06-01,2025-06-12
C010,Deposit Doubler,SMS,Returning Users,40925,6695,5841,3976,28929.03,2025-06-27,2025-07-08
C003,Refer & Earn,SMS,Returning Users,36667,1010,1010,1010,16201.41,2025-06-07,2025-06-18
C008,Late Night Thrill,Affiliate,Casual Bettors,4062,3551,3551,3551,14204.23,2025-06-21,2025-06-28
C014,Mega Multiplier,Social Media,New Users,6442,6442,6442,3658,4565.4,2025-06-09,2025-06-19
C018,Bet & Chill,Affiliate,High Rollers,41464,1869,1869,1869,45556.61,2025-06-14,2025-06-27
C015,Flash Bet Boost,Social Media,Churned Users,23524,5046,1824,190,27844.48,2025-06-24,2025-07-02
C002,Midweek Madness,SMS,Returning Users,33346,4726,518,518,9294.45,2025-06-26,2025-07-06
C010,Spin & Win,Email,Returning Users,13113,2170,2170,2170,26047.72,2025-06-30,2025-07-07
C002,Comeback Offer,SMS,Churned Users,28622,666,666,666,8741.07,2025-06-30,2025-07-07
C017,Lucky Draw,Email,Churned Users,29947,5530,3670,3670,3942.45,2025-06-02,2025-06-09
C008,Instant Win Promo,Social Media,Returning Users,39279,6300,1347,1347,1730.31,2025-06-30,2025-07-13
C001,Weekend Frenzy,Social Media,Returning Users,29388,2088,2088,2088,42859.97,2025-06-11,2025-06-25
C009,Midweek Madness,Push Notification,Returning Users,40360,8995,3127,3127,36811.86,2025-06-03,2025-06-12
C011,Goal Galore,Social Media,Churned Users,7203,962,962,962,17192.29,2025-06-22,2025-07-02
C016,Flash Bet Boost,Social Media,New Users,49646,6233,4258,4258,19150.19,2025-06-16,2025-06-27
C007,Bet & Chill,Push Notification,Returning Users,37483,1001,1001,973,31342.22,2025-06-19,2025-06-26
C010,VIP Reload,Email,New Users,25731,5937,195,195,48590.27,2025-06-28,2025-07-06
C003,Spin & Win,Social Media,Returning Users,47610,2906,2007,2007,483.98,2025-06-17,2025-06-30
C018,Flash Bet Boost,Affiliate,Churned Users,45677,8480,3956,3956,26112.74,2025-06-28,2025-07-05
C013,Goal Galore,Social Media,Casual Bettors,17249,5251,5251,3304,9358.29,2025-06-30,2025-07-13
C007,Cashback Carnival,Social Media,New Users,28634,5264,5264,3589,38142.52,2025-06-03,2025-06-16
C004,Spin & Win,SMS,Casual Bettors,34305,9350,1234,1234,22772.13,2025-06-01,2025-06-12
C013,Weekend Frenzy,Social Media,Returning Users,47052,6633,5991,1141,13266.86,2025-06-06,2025-06-17
C020,Spin & Win,Social Media,Returning Users,43386,6792,3516,3516,43118.65,2025-06-19,2025-07-01
C001,Welcome Bonus,Affiliate,Churned Users,32696,723,723,723,41436.88,2025-06-23,2025-07-05
C008,VIP Reload,Push Notification,Casual Bettors,1604,1604,1604,1604,34178.74,2025-06-06,2025-06-19
C014,High Roller Heaven,Push Notification,Casual Bettors,27618,4452,854,854,13736.49,2025-06-04,2025-06-11
C016,Spin & Win,Push Notification,Returning Users,11900,5345,1765,1765,34103.14,2025-06-28,2025-07-12
C014,Refer & Earn,SMS,High Rollers,37356,4682,4682,4333,34684.79,2025-06-02,2025-06-11
C012,Welcome Bonus,Social Media,High Rollers,1400,1400,1400,788,35908.11,2025-06-11,2025-06-23
C019,Early Bird Bonus,Email,Casual Bettors,42893,4342,858,858,30530.99,2025-06-01,2025-06-10
C015,Early Bird Bonus,Email,Casual Bettors,24016,9734,2637,2637,20650.34,2025-06-09,2025-06-23
C002,VIP Reload,Affiliate,New Users,30811,2588,2588,2588,13220.85,2025-06-28,2025-07-05
C002,Goal Galore,SMS,Returning Users,18063,4605,4605,3108,33685.66,2025-06-15,2025-06-24
C019,Welcome Bonus,SMS,High Rollers,8834,5526,3445,3445,31226.51,2025-06-16,2025-06-23
C017,Refer & Earn,Social Media,Churned Users,16037,7176,449,449,21330.79,2025-06-15,2025-06-27
C020,Early Bird Bonus,Email,New Users,47072,1050,1050,1050,35338.55,2025-06-14,2025-06-26
C010,VIP Reload,SMS,High Rollers,22017,8989,1670,1670,5293.88,2025-06-15,2025-06-22
C006,Bet & Chill,Affiliate,Returning Users,26611,1823,1823,1823,24967.29,2025-06-24,2025-07-04
C015,Refer & Earn,Email,Returning Users,3958,3958,64,64,21460.53,2025-06-15,2025-06-29
C011,Instant Win Promo,SMS,Returning Users,39713,7076,6373,1729,25873.26,2025-06-23,2025-07-07
C005,Cashback Carnival,Social Media,High Rollers,5992,5992,642,642,45835.07,2025-06-30,2025-07-07
C001,High Roller Heaven,Social Media,Returning Users,36261,3461,3461,976,47431.66,2025-06-13,2025-06-23
C008,High Roller Heaven,Social Media,Churned Users,31778,140,140,140,40231.39,2025-06-05,2025-06-19
C012,High Roller Heaven,Social Media,Returning Users,11457,7786,5083,5083,17342.02,2025-06-29,2025-07-06
C012,Instant Win Promo,Email,New Users,26636,4580,4580,4093,418.35,2025-06-23,2025-07-06
C005,Mega Multiplier,Email,Churned Users,4007,4007,4007,2154,33028.14,2025-06-13,2025-06-25
C007,Lucky Draw,SMS,New Users,41057,8645,967,967,6422.49,2025-06-02,2025-06-10
C004,Bet & Chill,Affiliate,New Users,11787,1458,1458,1458,46661.25,2025-06-04,2025-06-11
C006,Late Night Thrill,Push Notification,Casual Bettors,8672,7132,1987,1321,49495.07,2025-06-03,2025-06-16
C013,Goal Galore,Push Notification,Casual Bettors,33055,9110,6306,6306,11342.26,2025-06-21,2025-06-28
C020,Refer & Earn,Social Media,Returning Users,36665,4605,4605,2336,16409.93,2025-06-19,2025-07-03
C015,VIP Reload,SMS,Churned Users,6199,4092,1788,1788,39063.29,2025-06-09,2025-06-21
C003,Instant Win Promo,Push Notification,High Rollers,49144,2925,2925,1137,18709.85,2025-06-08,2025-06-20
C008,Welcome Bonus,Push Notification,Casual Bettors,4082,173,173,173,49320.29,2025-06-19,2025-07-03
C020,Early Bird Bonus,Push Notification,Churned Users,40683,8877,934,934,8419.26,2025-06-03,2025-06-14
C016,Mega Multiplier,Push Notification,Casual Bettors,47457,8841,4469,3209,4477.9,2025-06-27,2025-07-04
C013,Late Night Thrill,Push Notification,Churned Users,22071,831,831,831,4709.88,2025-06-11,2025-06-23
C018,Comeback Offer,SMS,Returning Users,28606,4801,500,500,19801.02,2025-06-10,2025-06-17
C010,Bet & Chill,Push Notification,New Users,2097,2097,334,334,3518.34,2025-06-21,2025-06-28
C019,Late Night Thrill,Push Notification,Casual Bettors,1620,1620,1620,1620,17603.33,2025-06-16,2025-06-23
C017,Big Match Bonus,SMS,New Users,25035,3070,3070,3070,29029.29,2025-06-23,2025-07-06
C019,Late Night Thrill,Email,New Users,28117,6060,6060,2934,9793.65,2025-06-18,2025-06-28
C005,Cashback Carnival,Email,High Rollers,9358,9358,1136,1136,5439.28,2025-06-12,2025-06-23
C009,Flash Bet Boost,Email,High Rollers,47914,685,685,265,13176.96,2025-06-20,2025-06-30
C012,Cashback Carnival,Push Notification,Returning Users,21307,7288,566,566,17972.93,2025-06-27,2025-07-07
C001,Early Bird Bonus,SMS,Churned Users,19512,322,322,322,30365.98,2025-06-09,2025-06-17
C001,Flash Bet Boost,Email,Returning Users,3157,3157,2066,1878,7078.93,2025-06-21,2025-06-29
C015,Big Match Bonus,Social Media,Churned Users,3075,1565,1565,736,665.78,2025-06-28,2025-07-08
C002,Cashback Carnival,Social Media,High Rollers,5992,5992,5992,4578,19995.26,2025-06-19,2025-06-26
C016,Loyalty Bonus,SMS,Returning Users,39435,3764,1500,1500,41591.85,2025-06-26,2025-07-07
C008,Early Bird Bonus,Push Notification,Churned Users,37824,7168,7168,1937,14823.4,2025-06-01,2025-06-12
C013,Flash Bet Boost,Email,High Rollers,4424,4424,3121,2968,32599.97,2025-06-17,2025-06-24
C001,Goal Galore,Push Notification,Churned Users,19993,3301,1256,1256,3862.23,2025-06-10,2025-06-24
C016,VIP Reload,Email,Returning Users,22213,1829,1829,1104,36885.75,2025-06-24,2025-07-02
C007,Early Bird Bonus,Affiliate,Casual Bettors,37774,9598,3627,3627,14480.33,2025-06-07,2025-06-21
C005,Instant Win Promo,Affiliate,Casual Bettors,12391,610,610,610,12454.52,2025-06-19,2025-07-01
C003,Welcome Bonus,Push Notification,Returning Users,18073,3398,296,296,9501.1,2025-06-21,2025-07-05
C012,Midweek Madness,Social Media,New Users,8318,4247,4247,4247,43282.63,2025-06-15,2025-06-23
C016,Comeback Offer,Push Notification,Casual Bettors,9884,6770,2418,2418,17431.23,2025-06-20,2025-07-02
C019,Loyalty Bonus,Email,Casual Bettors,26477,1431,1431,810,49918.68,2025-06-08,2025-06-22
C005,Spin & Win,Push Notification,Casual Bettors,35441,2979,2979,2979,41606.61,2025-06-17,2025-07-01
C014,Bet & Chill,Push Notification,New Users,30455,2656,1987,1987,40300.67,2025-06-22,2025-07-01
C005,Early Bird Bonus,Email,High Rollers,31412,7345,7345,2856,22390.39,2025-06-13,2025-06-26
C015,VIP Reload,Social Media,High Rollers,9001,5604,1113,989,49666.2,2025-06-10,2025-06-17
C017,Instant Win Promo,Affiliate,New Users,40337,6504,754,754,3695.98,2025-06-10,2025-06-19
C014,Goal Galore,Email,New Users,15045,1745,1745,1745,41854.72,2025-06-09,2025-06-23
C020,Mega Multiplier,Push Notification,Returning Users,18828,5571,4394,4394,30073.8,2025-06-21,2025-07-03
C005,Cashback Carnival,SMS,Returning Users,22077,5551,5551,1957,46016.15,2025-06-13,2025-06-26
C012,Spin & Win,Push Notification,Returning Users,15801,2016,2016,318,3061.85,2025-06-03,2025-06-14
C016,Comeback Offer,Push Notification,High Rollers,23930,5440,2235,2235,23235.48,2025-06-25,2025-07-08
C016,Deposit Doubler,SMS,Churned Users,2795,1911,1911,1464,44754.51,2025-06-15,2025-06-27
C007,High Roller Heaven,Push Notification,Casual Bettors,22959,1493,1493,1493,44245.51,2025-06-09,2025-06-18
C004,Midweek Madness,SMS,Returning Users,2306,2306,562,562,13938.65,2025-06-23,2025-07-02
C001,Goal Galore,Push Notification,Casual Bettors,43806,1427,1427,1427,25689.43,2025-06-29,2025-07-06
C005,Welcome Bonus,Social Media,New Users,14803,8085,3792,1330,29018.29,2025-06-14,2025-06-27
C010,VIP Reload,Affiliate,High Rollers,7752,1966,663,663,46982.7,2025-06-17,2025-06-28
C005,Deposit Doubler,Social Media,Returning Users,46830,6337,4463,3841,33527.0,2025-06-30,2025-07-10
C004,Comeback Offer,Email,Churned Users,32714,4799,3490,3490,46645.15,2025-06-22,2025-07-06
C002,Flash Bet Boost,Email,High Rollers,7211,7211,1228,1228,5601.62,2025-06-11,2025-06-25
C020,Late Night Thrill,Push Notification,New Users,7169,7169,7169,1323,27768.77,2025-06-18,2025-06-30
C010,Midweek Madness,Email,Casual Bettors,25652,4954,4954,375,9638.54,2025-06-03,2025-06-17
C019,VIP Reload,Email,High Rollers,7346,6307,4037,2848,10513.23,2025-06-12,2025-06-19
C001,Spin & Win,Push Notification,Casual Bettors,26894,6798,6798,4989,14927.4,2025-06-17,2025-06-25
C005,Bet & Chill,Push Notification,Returning Users,35849,5083,2745,2745,2059.69,2025-06-01,2025-06-14
C013,Cashback Carnival,Affiliate,New Users,9826,4361,4361,3212,15387.3,2025-06-23,2025-07-04
C004,Midweek Madness,SMS,Churned Users,43984,331,331,331,41158.59,2025-06-08,2025-06-21
C016,Big Match Bonus,Push Notification,High Rollers,9168,4030,4030,4030,38808.96,2025-06-07,2025-06-14
C016,Weekend Frenzy,Affiliate,Casual Bettors,47296,6102,5753,5753,4985.48,2025-06-22,2025-07-04
C002,Instant Win Promo,Social Media,New Users,32071,5929,5929,2214,16661.04,2025-06-05,2025-06-12
C017,Lucky Draw,Email,New Users,21832,533,533,533,47249.6,2025-06-04,2025-06-16
C020,Spin & Win,SMS,Returning Users,19316,2011,2011,2011,9446.49,2025-06-30,2025-07-08
C012,Lucky Draw,Social Media,High Rollers,17016,3328,540,540,25485.14,2025-06-23,2025-07-07
C018,Bet & Chill,Push Notification,Returning Users,7991,7991,1877,1877,32445.93,2025-06-15,2025-06-24
C003,Bet & Chill,Social Media,Returning Users,25869,8619,3095,3095,9434.5,2025-06-08,2025-06-20
C001,Cashback Carnival,Affiliate,Returning Users,14653,181,181,181,16780.59,2025-06-27,2025-07-08
C001,Loyalty Bonus,Push Notification,New Users,45970,6750,3087,3087,45806.5,2025-06-07,2025-06-16
C019,Cashback Carnival,Push Notification,Casual Bettors,45486,4282,4282,2362,31290.67,2025-06-23,2025-07-07
C011,Lucky Draw,SMS,Casual Bettors,1769,1769,1769,1769,47876.3,2025-06-19,2025-07-03
C005,Comeback Offer,Affiliate,Churned Users,20328,9590,3039,586,19797.32,2025-06-20,2025-06-27
C012,Midweek Madness,Email,Churned Users,41978,2858,1207,1207,6465.58,2025-06-29,2025-07-12
C003,Midweek Madness,Social Media,Casual Bettors,14967,7174,7161,2599,10551.97,2025-06-21,2025-07-04
C001,Cashback Carnival,SMS,Returning Users,48137,9416,6627,239,27829.16,2025-06-06,2025-06-14
C001,Big Match Bonus,SMS,New Users,21188,8125,4879,2380,44411.36,2025-06-11,2025-06-24
C008,Loyalty Bonus,Push Notification,Returning Users,14511,8361,4521,4521,10667.61,2025-06-21,2025-06-28
C010,Flash Bet Boost,Social Media,Returning Users,15809,782,782,782,31546.69,2025-06-13,2025-06-20
C011,Late Night Thrill,SMS,Returning Users,44786,4632,4632,2524,12859.33,2025-06-12,2025-06-20
C012,Late Night Thrill,Push Notification,High Rollers,49841,6951,4888,3139,16145.37,2025-06-15,2025-06-28
C013,Flash Bet Boost,Push Notification,High Rollers,36139,4590,3335,3335,10396.28,2025-06-28,2025-07-11
C012,Midweek Madness,Affiliate,Returning Users,18330,7291,832,832,47871.89,2025-06-21,2025-07-02
C014,High Roller Heaven,Push Notification,Churned Users,28361,6337,242,242,37523.88,2025-06-14,2025-06-23
C002,Mega Multiplier,Email,Churned Users,34456,6636,3774,72,36532.78,2025-06-01,2025-06-11
C019,Mega Multiplier,Affiliate,Casual Bettors,4296,417,417,417,47875.38,2025-06-05,2025-06-17
C018,Lucky Draw,Affiliate,New Users,23943,3241,3241,1680,34475.85,2025-06-18,2025-06-25
C003,Goal Galore,Email,High Rollers,10397,6872,3550,3550,7420.71,2025-06-15,2025-06-29
C017,Cashback Carnival,Email,Returning Users,33403,2096,2096,2096,39257.05,2025-06-12,2025-06-23
C008,Flash Bet Boost,SMS,High Rollers,3124,1991,1991,1991,45720.79,2025-06-16,2025-06-30
C010,Weekend Frenzy,SMS,Casual Bettors,8106,8106,3697,3697,16584.72,2025-06-08,2025-06-15
C002,Goal Galore,Email,Churned Users,25028,5859,5859,1088,36956.36,2025-06-03,2025-06-10
C019,Early Bird Bonus,SMS,Churned Users,37293,4379,991,991,28482.7,2025-06-12,2025-06-26
C009,Refer & Earn,Email,New Users,10485,1158,1158,1158,1344.51,2025-06-25,2025-07-02
C007,Spin & Win,Email,New Users,48939,3638,3638,1733,8594.83,2025-06-17,2025-06-25
C004,Late Night Thrill,Push Notification,Casual Bettors,42598,5157,1670,1646,21741.18,2025-06-11,2025-06-24
C018,Goal Galore,SMS,New Users,14401,6331,698,698,42973.16,2025-06-27,2025-07-11
C013,Deposit Doubler,Affiliate,Casual Bettors,34867,9151,5997,1610,23174.12,2025-06-15,2025-06-24
C011,Spin & Win,Affiliate,High Rollers,14500,1565,1565,1565,21801.32,2025-06-29,2025-07-11
C004,Weekend Frenzy,SMS,Returning Users,32909,5040,5040,298,27469.01,2025-06-22,2025-07-01
C004,Early Bird Bonus,SMS,Churned Users,24923,1949,1949,172,3647.57,2025-06-10,2025-06-21
C010,Loyalty Bonus,SMS,Returning Users,41761,9239,6581,4446,30182.22,2025-06-18,2025-07-01
C005,Loyalty Bonus,SMS,High Rollers,4035,4035,4035,4035,32893.53,2025-06-20,2025-06-30
C009,Mega Multiplier,Push Notification,New Users,29584,6269,3199,3199,33311.72,2025-06-24,2025-07-06
C003,Refer & Earn,Email,Churned Users,13005,1800,650,650,40616.75,2025-06-15,2025-06-27
C017,Midweek Madness,SMS,New Users,44768,9225,6568,3145,22573.23,2025-06-08,2025-06-19
C003,Cashback Carnival,SMS,Returning Users,19247,851,851,851,21310.78,2025-06-13,2025-06-22
C016,Welcome Bonus,Email,New Users,48275,9599,4493,1313,13511.8,2025-06-24,2025-07-06
C004,Comeback Offer,Email,Casual Bettors,2118,713,713,713,36802.95,2025-06-10,2025-06-17
C018,Instant Win Promo,Email,Returning Users,4295,2876,230,230,49680.42,2025-06-15,2025-06-27
C017,Deposit Doubler,Social Media,New Users,6891,6682,5539,3660,7601.72,2025-06-22,2025-07-06
C007,Deposit Doubler,Affiliate,Returning Users,19971,4528,4528,4528,9228.46,2025-06-30,2025-07-11
C005,Goal Galore,SMS,New Users,43118,8203,3953,3906,34074.42,2025-06-21,2025-07-04
C012,Bet & Chill,Push Notification,New Users,20080,5582,401,401,20226.92,2025-06-12,2025-06-26
C017,Instant Win Promo,Push Notification,Returning Users,32682,5778,5778,2300,16664.18,2025-06-08,2025-06-21
C013,Early Bird Bonus,Email,High Rollers,25467,5658,3800,3800,24014.42,2025-06-16,2025-06-25
C003,Midweek Madness,Push Notification,Returning Users,46074,2909,2909,2909,39069.34,2025-06-14,2025-06-25
C009,Comeback Offer,Affiliate,Churned Users,19063,551,551,551,35204.95,2025-06-10,2025-06-17
C017,Comeback Offer,SMS,Churned Users,23658,7311,6139,1362,39063.86,2025-06-01,2025-06-11
C017,Deposit Doubler,Push Notification,High Rollers,26349,8879,2226,2226,29083.3,2025-06-09,2025-06-18
C020,Weekend Frenzy,Affiliate,New Users,3149,3149,3149,3149,38839.0,2025-06-09,2025-06-19
C016,Refer & Earn,Affiliate,Returning Users,15812,3461,3461,302,29886.94,2025-06-10,2025-06-21
C013,Big Match Bonus,Social Media,New Users,35101,5299,5299,3423,45292.72,2025-06-23,2025-07-01
C019,Deposit Doubler,Social Media,New Users,39169,2005,2005,2005,13335.35,2025-06-09,2025-06-23
